epoch,accuracy,loss,val_accuracy,val_loss
0,0.680556058883667,1.083573579788208,0.8024753332138062,0.6710051894187927
1,0.7893989682197571,0.7221540808677673,0.8257282376289368,0.6008608341217041
2,0.8210275769233704,0.6018335819244385,0.83015376329422,0.5844382643699646
3,0.8417944312095642,0.5257595777511597,0.8333041667938232,0.582993745803833
4,0.8549886345863342,0.4724757671356201,0.8365795612335205,0.590112030506134
5,0.8673855662345886,0.4289502799510956,0.8345293402671814,0.615013837814331
6,0.8745079636573792,0.3999295234680176,0.8342042565345764,0.6186007261276245
7,0.908469021320343,0.28589922189712524,0.849831223487854,0.668363094329834
