epoch,accuracy,loss,val_accuracy,val_loss
0,0.061953432857990265,3.5662841796875,0.06328290700912476,2.7726755142211914
1,0.062156662344932556,2.7727537155151367,0.06328290700912476,2.7726807594299316
2,0.06220356002449989,2.7727599143981934,0.06328290700912476,2.772684097290039
3,0.06225358694791794,2.772754669189453,0.06328290700912476,2.772674322128296
4,0.06231924518942833,2.7727549076080322,0.06328290700912476,2.7726919651031494
5,0.06252247095108032,2.7726690769195557,0.06328290700912476,2.77260684967041
